placa;fecha;filtro_aceite;filtro_aire;filtro_diesel;engrase;este_cambio;proximo_cambio;observaciones
P051GXP;24/06/2022;SI;NO;SI;SI;87,155;92,155;SE HIZO LAVADO DE MOTOR.
P755JVT;24/06/2022;SI;NO;NO;NO;1.000;3,000;
P162DHF;24/06/2022;SI;NO;NO;NO;214,342;219,342;C/F CABINA CF 10709
P057FHQ;24/06/2022;SI;SI;NO;NO;226,383;229,383;
P640JNM;25/06/2022;XX;XX;XX;XX;XX;XX;C/PAST. DELANTERAS Y TRAS.
P173JJF;25/06/2022;SI;NO;NO;NO;139,829;142,829;C/DE CANDELAS.
P810HPC;25/06/2022;SI;SI;NO;NO;111,833;114,833;C/FILTRO DE CABINA.
P554HPN;25/06/2022;SI;NO;NO;NO;195,695;198,695;C/A A CAJA AUT.
P165CGQ;27/06/2022;SI;NO;NO;SI;S/F;S/F;
P155JRG;27/06/2022;SI;NO;NO;NO;109,967;114,967;SE HIZO LAVADO DE MOTOR.
P912FQH;27/06/2022;SI;NO;NO;SI;380,494;385,494;SE NIVELO ACEITE DE TRANSFER.
P229DMQ;27/06/2022;XX;XX;XX;XX;XX;XX;C/PAST. RECT. 1 DISCO Y CALEN. PIEZA
P307GTP;28/06/2022;SI;SI;NO;NO;96,251;99,251;C/FILTRO DE CABINA.
P184CWZ;28/06/2022;SI;SI;NO;SI;308,250;311,250;C/A A CATARINA.
P306JQD;28/06/2022;SI;SI;SI;SI;50,272;55,272;C/FILTRO DE CABINA Y LAV. MOTOR.
P040BYL;28/06/2022;XX;XX;XX;XX;XX;XX;MEC. VARIA ORDEN No. 5782
P132DSR;28/09/2022;SI;NO;NO;SI;197,696;200,696;
P021GCH;28/06/2022;SI;NO;NO;NO;182,457;184,457;
P143DZN;28/06/2022;SI;SI;NO;NO;194,077;199,077;
P569JGZ;28/06/2022;SI;SI;SI;SI;92,116;97,116;SE HIZO LAVADO DE MOTOR.
P146GJL;28/06/2022;SI;SI;NO;NO;115,093;118,093;
P187GTQ;28/06/2022;XX;XX;XX;XX;XX;XX;C/PAST. DEL. TRAS. Y FLUIDO FRENOS.
P063JGY;29/06/2022;SI;SI;NO;NO;61,543;64,543;C/FILTRO DE CABINA.
P196JQM;29/06/2022;SI;SI;NO;SI;67,584;72,584;
P881FXV;29/06/2022;SI;NO;NO;NO;139,096;141,096;
P569JGZ;29/06/2022;XX;XX;XX;XX;XX;XX;C/PAST. Y PEGADO FRICCIONES.
P545JCX;29/06/2022;SI;NO;NO;NO;166,592;169,592;C/A A CAJA AUT.
P703JGY;29/06/2022;SI;SI;NO;NO;90,890;93,890;C/FILTRO DE CABINA
P560GBT;29/06/2022;SI;SI;NO;SI;103,219;108,218;C/DE EMBRAGUE.
P711GCG;29/06/2022;XX;XX;XX;XX;XX;XX;C/1 BOMBA AUX. y 1 CENTRAL.
P954HMS;30/06/2022;SI;NO;NO;NO;96,000;101,000;
P220JQY;30/06/2022;SI;SI;SI;SI;10,355;15,355;
C163BSM;30/06/2022;SI;NO;NO;SI;79,070;84,070;SE HIZO LAVADO DE MOTOR.
C814BHT;30/06/2022;SI;NO;NO;SI;485,074;490,074;C/PAST. DELANTERAS.
P752JBJ;30/06/2022;XX;XX;XX;XX;XX;XX;C/PAST. DEL. Y GUARDAPOLVOS.
P092DXB;1/07/2022;SI;SI;NO;NO;206,856;208,856;FILTRO DE ACEITE Y AIRE PROP.
P225DPN;1/07/2022;SI;NO;NO;NO;261,280;263,280;SE HIZO LAVADO DE MOTOR.
P569GBM;1/07/2022;SI;SI;NO;NO;139,005;141,005;C/FILTRO DE CABINA.
P555GKR;1/07/2022;SI;NO;NO;NO;S/STICKER;S/STICKER;
P356FNP;1/07/2022;XX;XX;XX;XX;XX;XX;CAMBIO DE 5 CRUCES.
P379HXY;30/06/2022;XX;XX;XX;XX;68,978;98,978;C/A SOLO A CAJA AUT. FILTRO ORIGINAL
P265FLT;1/07/2022;XX;XX;XX;XX;XX;XX;C/2 Shocks, 4 Bushig Mul. Sup. 2 B/Crem.
P632JDB;2/07/2022;SI;NO;NO;NO;77,740;80,740;
P100JFH;2/07/2022;SI;SI;NO;NO;204,498;207,948;
P010GFX;2/07/2022;SI;SI;NO;NO;274,618;277,618;
P633FJV;2/07/2022;SI;SI;NO;SI;162,942;164,942;SE HIZO LAVADO DE MOTOR.
P099FZY;2/07/2022;SI;NO;NO;NO;83,526;86,526;C/CREMALLERA/MANTO. FRENOS Y REF.
P831JNL;4/07/2022;SI;NO;NO;NO;160,878;163,878;
P499JBK;4/07/2022;SI;SI;NO;NO;84,557;87,557;
P966GSK;4/07/2022;SI;NO;NO;NO;40,160;45,160;C/A CAJA AUTOMATICA
P374GCH;4/07/2022;SI;SI;NO;NO;212,144;215,144;
P460FWV;4/07/2022;SI;NO;NO;NO;103,924;105,924;
P089JNM;5/07/2022;SI;SI;NO;NO;139,577;141,577;
P473GYW;5/07/2022;SI;SI;NO;NO;98,218;101,218;LIMP. DE GARGANTA C/MANG. ADMS.
P391JGC;5/07/2022;SI;SI;SI;SI;34,046;39,046;
P625DGV;5/07/2022;XX;XX;XX;XX;XX;XX;ORDEN 5734
P451JWF;2/03/2020;SI;NO;NO;NO;82,118;85,118;
P451JWF;18/02/2021;SI;SI;NO;NO;87,348;90,348;
P451JWF;14/10/2021;SI;SI;NO;NO;91,605;94,605;
P451JWF;4/03/2022;SI;NO;NO;NO;94,517;97,517;
P336FST;6/07/2022;SI;SI;NO;NO;78,643;81,643;
P125GFY;6/07/2022;XX;XX;XX;XX;XX;XX;MANTO. CALIPER RUEDA PILOTO
P481JBK;6/07/2022;SI;NO;NO;NO;111,422;114,422;
P419JFH;6/07/2022;XX;XX;XX;XX;126,927;136,927;C/A SOLO A CAJA AUT.
P996HJV;7/07/2022;SI;NO;NO;NO;125,439;128,439;C/A CAJA AUTOMATICA Y FLUSHING
C296BRL;6/12/2024;XX;XX;XX;XX;XX;XX;C/TERM. DIRECCION Y HULES BARRA EST.
P451JWF;7/07/2022;SI;SI;NO;NO;97,595;100,595;
P575FWQ;7/07/2022;SI;NO;NO;NO;128,507;130,507;
P125GBX;7/07/2022;SI;SI;NO;SI;177,590;182,590;
P712FYS;7/07/2022;SI;SI;NO;NO;78,851;81,851;C/FILTRO DE CABINA
P684JRK;7/07/2022;SI;NO;NO;NO;31,669;36,669;SE HIZO LAVADO DE MOTOR
P929GSJ;7/07/2022;SI;SI;NO;NO;311,183;313,183;
P408CRV;8/07/2022;SI;SI;NO;NO;202,737;205,737;
P141HRS;8/07/2022;SI;NO;NO;NO;90,984;93,984;
P391JGC;8/07/2022;XX;XX;XX;XX;XX;XX;C/PAST, DELANTERAS.
P531JJD;8/07/2022;SI;NO;NO;NO;185,458;188,458;
P733HYJ;8/07/2022;XX;SI;XX;XX;94,110;104,000;C/A SOLO A CAJA AUT.
P299JJF;8/07/2022;SI;NO;NO;SI;25,203;30,203;
P767FMZ;7/07/2022;SI;SI;NO;NO;159,616;161,616;SE HIZO LAVADO DE MOTOR.
P058FCR;6/07/2022;XX;XX;XX;XX;XX;XX;MEC. VARIAS ORDEN 5844
P038HLM;9/07/2022;SI;SI;SI;SI;51,432;56,431;
P125HMT;9/07/2022;SI;SI;NO;NO;19,764;22,764;
P695JKG;9/07/2022;SI;SI;NO;NO;73,578;75,578;C/PAST. MF264 Y RECT. DISCOS
P768FKB;9/07/2022;SI;NO;NO;NO;107,898;109,898;SE HIZO LAVADO DE MOTOR
P616JCX;9/07/2022;SI;SI;NO;NO;97,218;100,218;C/F CABINA Y LAVADO DE MOTOR
P920FPC;9/07/2022;SI;NO;NO;NO;72,260;77,260;
P566JCJ;11/07/2022;SI;NO;NO;NO;49,906;55,000;MANTENIMIENTO DE FRENOS TRASEROS
P273JJF;11/07/2022;SI;SI;NO;NO;137,138;140,138;
P281HXY;11/07/2022;SI;SI;NO;NO;108,093;111,093;
P854GKF;11/07/2022;SI;NO;NO;SI;66,357;71,357;SE HIZO LAVADO DE MOTOR
P033JCX;11/07/2022;SI;NO;NO;NO;188,408;191,408;
P603JCX;11/07/2022;SI;NO;NO;NO;145,176;148,716;SE HIZO LAVADO DE MOTOR
P305FQC;11/07/2022;SI;NO;NO;SI;80,506;83,506;SE HIZO LAVADO DE MOTOR
P588HPM;12/07/2022;SI;SI;NO;NO;83,167;88,167;
P503GRV;12/07/2022;SI;SI;NO;NO;75,206;78,206;C/F CABINA
P076BNS;12/07/2022;SI;SI;NO;SI;235,632;238,632;SE HIZO LAVADO DE MOTOR
P540JMG;12/07/2022;SI;NO;NO;SI;82,327;87,327;C/PAST. DELANTERAS MF 678
P587GKP;12/07/2022;SI;SI;NO;NO;74,839;77,839;C/F CABINA Y LAVADO DE MOTOR
P231HLG;12/07/2022;SI;SI;NO;NO;211,491;214,491;C/F CABINA
P351GQQ;12/07/2022;SI;SI;NO;NO;214,346;216,346;C/A CAJA AUTOMATICA Y FLUSHING
P372FJC;12/07/2022;SI;SI;NO;NO;161,129;166,129;C/F CABINA Y BALANCEO 4 RUEDAS
P741JBJ;13/07/2022;SI;SI;NO;NO;57,984;60,984;C/F CABINA
P004FYT;6/12/2021;SI;NO;NO;NO;222,425;224,425;
P856JNL;14/07/2022;SI;NO;NO;NO;84,337;87,337;C/F CABINA
P592JGY;14/07/2022;SI;SI;NO;NO;129,902;132,902;SE HIZO LAVADO DE MOTOR
P004FYT;14/07/2022;SI;NO;NO;NO;228,769;230769;
P178JBJ;17/07/2022;SI;NO;NO;NO;92,732;97,732;
P091JQM;14/07/2022;SI;SI;NO;NO;177,201;180,201;
P625DGV;14/07/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 5890
P299JJF;14/07/2022;XX;XX;XX;XX;XX;XX;C/PASTILLAS Y RECT. DISCOS DELANTEROS
P367FNC;14/07/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 5870
P735GRC;18/07/2022;SI;NO;NO;NO;273,329;275,329;
P411CLT;15/07/2022;SI;NO;NO;NO;227,110;230,110;
P431GYW;5/07/2022;SI;SI;NO;NO;155,204;160,204;C/F CABINA Y LAVADO DE MOTOR
P841GTB;15/07/2022;XX;XX;XX;XX;XX;XX;C/ BRAZOS TENSORES Y BUSHING
P457GRN;15/07/2022;XX;XX;XX;XX;XX;XX;C/TUBERIA DE REFRIGERANTE
P381GPX;16/07/2022;SI;NO;NO;NO;336,302;338,302;
P833HZL;16/07/2022;SI;SI;NO;NO;136,498;139,498;C/F CABINA
P569GSG;16/07/2022;SI;SI;NO;NO;112,009;114,009;
P025FWZ;16/07/2022;SI;SI;NO;NO;95,202;97,202;C/F CABINA
P861JGX;16/07/2022;SI;SI;NO;NO;83,138;86,138;C/F CABINA
P234GGZ;16/07/2022;SI;SI;NO;NO;164,756;167,756;C/F CABINA
P140JHB;16/07/2022;SI;SI;NO;NO;122,503;125,503;C/F CABINA Y C/BATERIA
P320FMF;16/07/2022;SI;SI;NO;NO;222,202;225,202;
P025GRY;16/07/2022;SI;NO;SI;SI;55,352;60,352;SE HIZO LAVADO DE MOTOR
P257JHB;16/07/2022;SI;SI;NO;SI;332,560;335,560;
P442HZS;16/07/2022;SI;SI;NO;NO;74,447;77,447;C/FLUIDO FRENOS, ORDEN NO. 5909
P551GSX;18/07/2022;SI;SI;SI;NO;184,610;189,610;SE HIZO LAVADO DE MOTOR
P367JSD;18/07/2022;SI;NO;NO;NO;59,251;64,251;
P746GFK;18/07/2022;SI;NO;NO;NO;177,231;180,231;SE HIZO LAVADO DE MOTOR
P003GTQ;18/07/2022;SI;NO;NO;NO;154,841;157,841;C/A CAJA AUTOMATICA Y C/MANGUERA
P712DFW;18/07/2022;SI;NO;NO;NO;218,503;223,503;C/PASTILLAS DELENTERAS MF 724
P448DKB;18/07/2022;SI;SI;NO;NO;204,052;206,052;NIVELACION ACEITE DE CAJA
P569GSG;18/07/2022;XX;XX;XX;XX;XX;XX;C/PAST, RECT. DICOS Y TAMB. C/P. CREMALLERA
P982JGY;18/07/2022;SI;NO;NO;NO;82,634;85,634;C/F CABINA Y LAVADO DE MOTOR
P533FXW;18/07/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 5900
P299DRB;18/07/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 5829
P101JJF;19/07/2022;SI;NO;NO;SI;450,052;452,052;
P535GLC;19/07/2022;SI;SI;NO;NO;253,290;255,290;C/F CABINA
P162DXK;19/07/2022;SI;SI;NO;NO;106,308;108,308;
P681HCZ;19/07/2022;SI;SI;NO;NO;71,719;74,719;
P111GLT;19/07/2022;SI;SI;SI;SI;45,217;50,217;C/ FILTRO T/A, BALANCEO Y LAVADO MOTOR
P796JGZ;19/07/2022;SI;NO;NO;SI;17,841;22,841;
P664JFH;19/07/2022;SI;NO;NO;NO;112,600;115,600;SE HIZO LAVADO DE MOTOR
P342GJQ;19/07/2022;SI;NO;NO;NO;119,275;121,275;C/COJINETE COMPRESOR Y POLEA
P523JLC;20/07/2022;SI;SI;NO;NO;71,648;76,648;C/F CABINA
P370JBK;20/07/2022;SI;NO;NO;NO;153,130;156,130;SE HIZO LAVADO DE MOTOR
P626CGH;20/07/2022;SI;SI;NO;NO;220,577;225,577;
P069HXY;20/07/2022;SI;SI;NO;NO;137,336;140,336;C/PAST DEL., RECT. DISCOS Y C/F CABINA
P448DKB;20/07/2022;XX;XX;XX;XX;XX;XX;CAMBIO UNA ROTULA
P666GMC;20/07/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO 5932
P731GCJ;21/07/2022;XX;XX;XX;XX;XX;XX;C/2 BUSHING DE MULETA Y BASE AMORT.
P337GXT;21/07/2022;SI;SI;NO;SI;144,970;147,970;
P902DKF;21/07/2022;XX;XX;XX;XX;XX;XX;ORDEN NO. 5677
P953GKZ;22/07/2022;SI;NO;NO;NO;183,911;186,911;MANT. MORDAZA DERECHA TRASERA
P100JJF;22/07/2022;SI;NO;NO;SI;83,230;88,230;C/F CABINA Y LAVADO DE MOTOR
P635GCJ;22/07/2022;SI;NO;NO;NO;170,206;173,206;
P761JCX;22/07/2022;SI;NO;NO;NO;100,736;103,736;
P327FBM;22/07/2022;XX;XX;XX;XX;XX;XX;C/PAST. MF724 Y MF748, RECT. DISCOS
P961JGZ;23/07/2022;SI;NO;NO;NO;141,562;144,562;
P347DJY;23/07/2022;XX;XX;XX;XX;XX;XX;C/PTA FLECHA Y ROTULAS
P884FWV;23/07/2022;SI;SI;NO;NO;164,031;167,031;C/F CABINA
C560BSN;23/07/2022;SI;SI;SI;NO;162,552;167,552;C/PAST. DELANTERAS Y TRASERAS
P132JFJ;23/07/2022;SI;SI;NO;NO;47,469;50,469;C/A CAJA AUTOMATICA
P072GKH;23/07/2022;SI;NO;NO;NO;118,929;123,929;
C709BHS;23/07/2022;SI;SI;SI;NO;300,884;303,884;CAMBIO DE FAJA
P418FWR;23/07/2022;SI;SI;NO;NO;49,250;51,250;C/F CABINA
P141HRS;23/07/2022;XX;XX;XX;XX;XX;XX;C/COJINETE CATARINA
P154JQP;23/07/2022;XX;XX;XX;XX;XX;XX;C/1 CARGADOR Y 1 PTA CREMA IZQ.
P380JHB;25/07/2022;SI;SI;NO;NO;76,653;79,653;
P586JDK;25/07/2022;SI;SI;NO;SI;20,591;25,591;C/F CABINA
P843JTW;25/07/2022;SI;NO;NO;NO;117,821;120,821;C/F CABINA
P796JXH;25/07/2022;SI;SI;NO;NO;119,321;122,321;C/A CAJA AUTOMATICA Y C/REFRIGERANTE
P723GQR;25/07/2022;SI;SI;NO;NO;88,964;91,964;C/F CABINA Y BALANCEO
P069JGY;25/07/2022;SI;SI;NO;NO;67,850;70,850;C/A CAJA AUTOMATICA
P937FWV;25/07/2022;SI;NO;NO;NO;155,810;157,810;SE HIZO LAVADO DE MOTOR
P361GSM;25/07/2022;SI;SI;NO;SI;115,375;120,375;C/F CABINA
P826JQN;25/07/2022;SI;NO;NO;NO;176,610;179,610;C/ 4 CANDELAS
P858BCR;25/07/2022;SI;SI;NO;NO;213,311;216,311;ORDEN NO 5961
P499FLH;25/07/2022;XX;XX;XX;XX;XX;XX;C/ ALTERNADOR
P235JHR;25/07/2022;XX;XX;XX;XX;XX;XX;C/ 2 MUTETAS DEL. C/ 4 CANDELAS
P196JQM;26/07/2022;SI;NO;SI;NO;72,998;77,998;
C560BSN;26/07/2022;XX;XX;XX;XX;XX;XX;C/ZAPATAS FRENO DE MANO
P002HXY;26/07/2022;SI;NO;NO;SI;26,347;31,347;
P162DHF;26/07/2022;XX;XX;XX;XX;XX;XX;C/2 ESTAB, 2 HULES, 1 COJINETE, LIQ FRENO
P187GTQ;27/07/2022;SI;SI;NO;NO;125,109;128,109;C/F CABINA
P234JKP;27/07/2022;SI;NO;NO;NO;97,471;102,471;
P056DPG;27/07/2022;SI;SI;NO;SI;126,207;129,207;
P706HZK;27/07/2022;SI;SI;SI;NO;95,210;100,210;
P104HJV;27/07/2022;SI;NO;NO;NO;59,588;62,588;
P735GRC;27/07/2022;XX;XX;XX;XX;XX;XX;C/PAST. DEL Y TRAS. MANT. CALLIPER (2)
P400GPQ;27/07/2022;SI;SI;NO;NO;136,070;139,070;REP. FUGA CARTER Y C/ EMP. TAPA VALVULAS
P347FMN;27/07/2022;SI;SI;SI;NO;134,583;139,583;C/F CABINA Y REP- FALLO PERDIDA POTENCIA
P966GKR;28/07/2022;SI;SI;NO;NO;113,856;116,856;REVISION DE CANDELAS
P949JNL;28/07/2022;SI;SI;NO;NO;287,815;290,815;C/F CABINA
P128GXD;28/07/2022;SI;SI;NO;NO;199,025;201,025;C/F CABINA, C/A CAJA AUT Y FLUSHING
P739FPY;28/07/2022;SI;SI;NO;NO;125,580;130,580;C/F CABINA
P466JNM;28/07/2022;SI;NO;NO;NO;195,740;197,740;
P642JBK;28/07/2022;SI;SI;SI;SI;44,143;49,143;C/F CABINA
P227FRX;28/07/2022;SI;SI;NO;NO;435,443;437,443;C/A CATARINA TRAS. Y CAJA
P447HNL;29/07/2022;SI;SI;NO;SI;10,667;15,667;
P424GMC;29/07/2022;SI;NO;NO;NO;150,358;152,336;C/A CAJA AUTOMATICA
C098BBP;29/07/2022;SI;NO;NO;NO;242,416;247,416;
P163DBK;29/07/2022;SI;NO;NO;NO;205,575;207,575;
P756CCH;29/07/2022;SI;SI;NO;SI;159,741;164,741;
P784JJW;29/07/2022;SI;SI;SI;SI;60,100;65,100;
P487FQZ;29/07/2022;SI;SI;NO;NO;291,186;294,186;
P803JBJ;29/07/2022;NO;NO;NO;NO;132,541;142,541;C/A CAJA AUT. C/PAST. MF 621 Y MF 700
P606JGX;29/07/2022;XX;XX;XX;XX;XX;XX;C/2 CRUCES Y SOPORTE DE CARDAN
P117FMH;30/07/2022;SI;NO;SI;SI;146,171;151,171;SE HIZO LAVADO DE MOTOR
P139GMC;30/07/2022;SI;NO;NO;NO;112,669;114,669;
P750JBJ;30/07/2022;SI;NO;NO;NO;146,380;151,380;
P452DBJ;30/07/2022;SI;NO;NO;NO;S/F;S/F;
P656HSS;30/07/2022;SI;NO;NO;NO;167,396;170,396;
P787CYK;30/07/2022;SI;NO;NO;SI;124,574;127,574;
P486HXY;30/07/2022;SI;SI;NO;NO;94,297;97,297;C/F CABINA Y LAVADO DE MOTOR
P722JHB;30/07/2022;SI;SI;NO;NO;163,475;168,475;SE HIZO LAVADO DE MOTOR
P920GSF;30/07/2022;XX;XX;XX;XX;XX;XX;C/ PAST MF1009 Y MF931, RECT. DISCOS
P011DPH;1/08/2022;SI;NO;NO;NO;58,007;60,007;
P140JFG;1/08/2022;SI;SI;NO;NO;132,272;135,272;C/F CABINA Y LAVADO DE MOTOR
P737JCX;1/08/2022;SI;NO;NO;SI;51,616;56,616;SE HIZO LAVADO DE MOTOR
C361BSW;1/08/2022;XX;XX;XX;XX;64,9019;74,909;C/A CAJA AUTOMATICA
P025FYT;1/08/2022;XX;XX;XX;XX;XX;XX;ORDEN NUMERO 6021
P421JGY;2/08/2022;SI;SI;SI;NO;159,914;164,914;
P257JTC;2/08/2022;SI;NO;NO;NO;XX;XX;CAMBIO DE REFRIGERANTE
P203GSF;2/08/2022;SI;SI;NO;NO;90,101;95,101;
P277FML;2/08/2022;SI;SI;NO;NO;XX;XX;ORDEN DE TRABAJO NO 5989
P159HLG;2/08/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO 5610
P919JGZ;3/08/2022;SI;NO;NO;NO;89,376;92,376;
P785JGX;3/08/2022;SI;SI;NO;NO;116,700;119,700;SE HIZO LAVADO DE MOTOR
P956JGZ;3/08/2022;SI;SI;NO;NO;114,086;117,086;C/A CAJA AUTO, C/REFRIGERANTE Y FLUSHING
P325BQL;3/08/2022;XX;XX;XX;XX;XX;XX;ORDEN NO. 6052
P076BNS;3/08/2022;XX;XX;XX;XX;XX;XX;C/BRAZO AUX, 2 RETEND. Y MANT COJINETES
C452BRM;4/08/2022;SI;SI;NO;SI;38,644;43,644;
P803GWK;4/08/2022;SI;SI;NO;NO;138,166;140,166;
P866HXX;4/08/2022;SI;SI;SI;SI;130,381;135,381;C/FILTRO CABINA
P369DPM;4/08/2022;SI;SI;NO;NO;164,554;166,554;
P187GTQ;5/08/2022;XX;XX;XX;XX;125,574;135,571;C/A SOLO A CAJA AUT.
P643JJD;5/08/2022;SI;NO;NO;NO;41,328;46,328;
P127GWQ;5/08/2022;SI;SI;NO;NO;183,413;188,413;SE HIZO LAVADO DE MOTOR.
P925GYV;5/08/2022;XX;XX;XX;XX;XX;XX;C/PASTILLAS MF 768
P721FXY;3/08/2022;XX;XX;XX;XX;XX;XX;C/PAST. DELANTERAS.
P269JFJ;5/08/2022;SI;NO;NO;NO;122,318;125,318;MECANICA ORDEN No. 6049
P629JNM;6/08/2022;SI;NO;NO;NO;113,461;118,461;
P943GHN;6/08/2022;SI;SI;NO;NO;210,235;212,235;
P952HMS;6/08/2022;SI;SI;NO;NO;97,774;102,774;SE HIZO LAVADO DE MOTOR
P020BTS;6/08/2022;SI;SI;NO;SI;148,343;153,343;SE HIZO LAVADO DE MOTOR
P134JNM;6/08/2022;SI;SI;NO;NO;92,483;95,483;C/A CAJA AUTO Y LAVADO DE MOTOR
P906JFF;6/08/2022;SI;SI;NO;NO;69,114;72,114;
P379FVQ;8/08/2022;XX;XX;XX;XX;XX;XX;C/A CAJA MECANICA
P460GKG;8/08/2022;SI;SI;NO;NO;45,024;50,024;SE HIZO LAVADO DE MOTOR
P871GXT;8/08/2022;SI;SI;NO;NO;66,224;69,224;
P612CWY;8/08/2022;XX;XX;XX;XX;XX;XX;C/BOBINA Y 4 CANDELAS
C676BRZ;8/08/2022;SI;NO;NO;SI;151,979;153,979;
P486JGB;9/08/2022;SI;SI;SI;NO;25,595;30,595;C/F CABINA
C128BPM;9/08/2022;SI;SI;NO;SI;S/F;S/F;
P852JNL;9/08/2022;SI;SI;NO;NO;92,145;95,145;C/F CABINA
P166HPZ;9/08/2022;SI;SI;NO;NO;23,886;26,886;SE HIZO LAVADO DE MOTOR
P943GHN;8/08/2022;XX;XX;XX;XX;XX;XX;ORDEN NO. 6088
P876FWT;9/08/2022;XX;XX;XX;XX;XX;XX;ORDEN NO. 6087
P367FNC;9/08/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 6027
P938BSS;9/08/2022;SI;SI;NO;SI;S/F;S/F;ORDEN DE TRABAJO NO. 6068
P240HPD;10/08/2022;SI;NO;NO;NO;68,270;71,270;
P214DQK;10/08/2022;NO;NO;NO;NO;85,224;95,224;C/A CAJA AUT. TRANSFER,  CATARINA DEL.
P714JCX;10/08/2022;SI;SI;NO;NO;72,692;75,692;SE HIZO LAVADO DE MOTOR
P957DJV;10/08/2022;XX;XX;XX;XX;XX;XX;C/FAJA Y TENSOR
P494HPJ;11/08/2022;XX;XX;XX;XX;XX;XX;C/ LIQUIDO DE FRENOS
P125GBX;11/08/2022;SI;SI;SI;SI;182,540;187,540;C/F CABINA
P878JNL;11/08/2022;SI;SI;NO;NO;95,965;98,965;C/F CABINA
C163BSM;11/08/2022;SI;SI;SI;SI;85,069;90,069;
P265FLT;11/08/2022;SI;SI;SI;NO;141,347;146,347;SE HIZO LAVADO DE MOTOR
P787BCR;11/08/2022;SI;SI;NO;SI;215,271;218,271;C/A CAJA AUTOMATICA
P826HGT;11/08/2022;SI;NO;NO;NO;34,976;39,976;C/F CABINA Y REFRIGERANTE
P269JFJ;11/08/2022;XX;XX;XX;XX;XX;XX;C/ TERM. VARILLA Y PUNTA CREMALLERA
P455HPZ;11/08/2022;SI;NO;NO;NO;135,467;138,467;
P159HLG;11/08/2022;XX;XX;XX;XX;XX;XX;C/ AMORTIGUADOR
P421JGY;11/08/2022;XX;XX;XX;XX;XX;XX;C/2 PUNTAS CREM. Y 2 TERMINALES DE DIRECC.
P435JWP;12/08/2022;SI;NO;NO;SI;1,681;6,681;
C805BVW;12/08/2022;SI;NO;NO;SI;15,865;20,865;
P415HNH;12/08/2022;SI;SI;NO;NO;64,927;67,927;C/FILTRO DE CABINA
P342GRC;12/08/2022;SI;SI;NO;NO;152,381;155,381;C/A A CAJA AUT. MEC. ORDEN No. 6097
P351FBX;13/08/2022;XX;XX;XX;XX;XX;XX;C/EMP. TAPA VALV. / 1 MANGUERA
P761CPX;13/08/2022;SI;SI;NO;NO;197,762;203,762;SE HIZO LAVADO DEMOTOR.
P418FBF;13/08/2022;SI;SI;NO;NO;S/F;S/F;
P257JLQ;15/08/2022;SI;SI;SI;SI;30,161;35,161;FLUSHING Y LAVADO DE MOTOR
P078JBK;15/08/2022;SI;SI;NO;NO;23,808;26,808;
P911JJD;15/08/2022;SI;NO;NO;NO;86,039;89,039;C/F CABINA Y LAVADO DE MOTOR
P512BRB;15/08/2022;SI;SI;NO;NO;464,007;469,007;
P767FMZ;15/08/2022;XX;XX;XX;XX;XX;XX;ORDEN DE TRABAJO NO. 6063
P297JBK;16/08/2022;SI;SI;NO;NO;117,651;122,651;
P608JGZ;16/08/2022;SI;NO;NO;NO;109,189;112,189;
P036JLP;16/08/2022;SI;SI;NO;NO;10,122;15,122;
P153GHH;16/08/2022;SI;SI;NO;NO;73,220;78,220;
P957DJV;16/08/2022;SI;NO;NO;SI;68,312;73,312;
P341FWW;16/08/2022;SI;NO;NO;NO;82,535;85,535;C/F CABINA
P606JGX;16/08/2022;XX;XX;XX;XX;XX;XX;C/MANGUERA DE TURBO
P367FNC;16/08/2022;XX;XX;XX;XX;XX;XX;C/ KIT DE CLUTCH
P719HQJ;17/08/2022;SI;SI;NO;NO;99,328;102,328;
P379HXY;17/08/2022;SI;SI;SI;SI;74,418;79,418;SE HIZO LAVADO DE MOTOR
P742HQB;17/08/2022;SI;NO;NO;SI;2,636;7,636;SE HIZO LAVADO DE MOTOR
P084DSM;17/08/2022;SI;SI;NO;NO;122,902;124,902;C/REFRIGERANTE
P015JCX;17/08/2022;SI;SI;SI;NO;326,130;331,130;
P727HZL;18/08/2022;XX;XX;XX;XX;XX;XX;Calz. Fricciones/Rect. Discos/Flushing.
P181HJV;18/08/2022;SI;NO;NO;NO;135,509;138,509;C/A A CAJA AUT.
P268JFH;18/08/2022;SI;NO;NO;NO;168,129;173,129;
P536FWT;18/08/2022;SI;NO;NO;NO;301,571;303,571;SE NIVELO ACEITE DE CAJA MEC.
P815JRN;19/08/2022;SI;SI;SI;SI;10,836;15,836;SE HIZO LAVADO DE MOTOR.
P351GQQ;19/08/2022;XX;XX;XX;XX;XX;XX;C/DE 1 COJINETE.
P142DDN;19/08/2022;SI;SI;NO;SI;240,199;243,199;C/A CATARINAS Y TRANSFER.
C560BSN;19/08/2022;SI;NO;SI;SI;162,552;167,552;
